id,genre,track_name,artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,sqenergy
7sWqtUHJqs6T9926ygd52v,afrobeat,Jealous Guy,Various Artists,0.699,0.635,239093,0.487,0.0288,7,0.13,-9.546,1,0.0294,139.185,4,0.695,0.237169
28O4PwkH8bzARStxeL4pxL,afrobeat,Sexy Bitch (feat. Akon),David Guetta,0.0744,0.815,195853,0.633,0.000287,11,0.148,-4.99,0,0.0486,130.016,4,0.853,0.400689
1JFQZHroU4ZM2kiN2tdnRw,afrobeat,Kounandi,Rokia Traoré,0.967,0.517,323653,0.137,0.00832,2,0.0891,-14.902,0,0.0388,147.486,3,0.241,0.018769000000000004
6UaRii9AH6Zss9xNMEQ2M9,afrobeat,Love The Way You Lie,Eminem,0.246,0.746,263373,0.922,0.0,10,0.515,-5.014,1,0.236,86.961,4,0.638,0.8500840000000001
4sSgOGOsW3VvBVJ0JQplfy,afrobeat,Nijaay,Various Artists,0.246,0.608,434293,0.501,0.011,1,0.105,-10.646,0,0.0547,91.86,4,0.365,0.251001
62zFEHfAYl5kdHYOivj4BC,afrobeat,International Love (feat. Chris Brown),Pitbull,0.0124,0.67,227280,0.855,0.0,0,0.335,-3.035,0,0.0499,120.05,4,0.648,0.7310249999999999
1fHoodkfZi9gwlf1sN6ID2,afrobeat,"C'est bon, c'est bon",Salif Keita,0.104,0.781,300467,0.918,0.0131,2,0.41,-3.487,1,0.0815,105.979,4,0.898,0.842724
7KVy6npMdvnDl7QRcpTMtr,afrobeat,Penda Yoro,Ali Farka Touré,0.521,0.509,321440,0.643,0.258,5,0.0565,-9.417,1,0.0526,171.818,4,0.718,0.413449
0XI9lbqgooxei1HiqS5Ytw,afrobeat,Dance for Me (feat. Wizkid),Various Artists,0.221,0.673,171520,0.834,0.0,11,0.298,-4.674,1,0.0476,125.009,4,0.399,0.695556
0xD5j25ttvjY93Ha1O1Nfj,afrobeat,Paper Loving,Various Artists,0.0859,0.628,213453,0.616,0.0,5,0.216,-5.315,0,0.309,178.387,4,0.879,0.379456
14fmbvjYLqRZEXz1VZdM2M,afrobeat,We Found Love,Rihanna,0.0225,0.755,215760,0.74,0.00139,1,0.124,-4.951,1,0.0407,127.98,4,0.609,0.5476
6PLBnyRgcc22RTNgKqzhx1,afrobeat,Mulemba Xangola,Bonga,0.696,0.716,321427,0.828,0.00156,6,0.142,-7.188,0,0.181,122.851,4,0.915,0.685584
4Jh36W007VJNNj0O7TSZRe,afrobeat,Nchi Ya Kitu Kidogo,Eric Wainaina,0.377,0.715,278213,0.703,0.0,8,0.0827,-7.985,1,0.0559,122.869,4,0.919,0.49420899999999995
3EREjXvpkJSZlbwdMLVpig,afrobeat,Nguva Ye Kufara,Chiwoniso,0.835,0.815,278013,0.756,6.71e-05,6,0.119,-6.8,1,0.0408,115.031,4,0.682,0.571536
0bjb3fPJgElgBNEwQvGKxQ,afrobeat,Say You Love,P-Square,0.465,0.464,306200,0.586,0.0,4,0.291,-7.518,0,0.114,82.461,4,0.49,0.343396
1n21ku53K1pMOU9ib6bEdL,afrobeat,Osondi Owendi,Chief Stephen Osita Osadebe,0.325,0.569,471200,0.715,0.00261,0,0.172,-9.765,1,0.0488,100.21,4,0.511,0.5112249999999999
7pnmp2jZvY0vRg6AYE5gi6,afrobeat,Bula Bula,Various Artists,0.516,0.625,222613,0.742,0.000237,5,0.119,-11.606,0,0.066,121.594,4,0.842,0.5505639999999999
4aVuWgvD0X63hcOCnZtNFA,afrobeat,Hold the Line,TOTO,0.00783,0.473,235547,0.898,0.0618,6,0.173,-4.797,0,0.0561,96.556,4,0.808,0.806404
4Q33HiVThLk7DDDAfyu8S2,afrobeat,Onyame eyhira(produced By Kaywa) (feat. Castro),Sarkodie,0.514,0.69,264410,0.856,0.0,4,0.0369,-3.088,0,0.084,117.951,4,0.511,0.7327359999999999
1Ki0itGfXGmStQnPxhimY0,afrobeat,Tenere Taqhim Tossam - feat. Tunde Adebimpe & Kyp Malone,Tinariwen,0.812,0.754,253453,0.794,0.00174,11,0.105,-8.199,0,0.106,98.814,4,0.871,0.6304360000000001
78cf9pAmzyaHLQJtUfWiZ4,afrobeat,Pépé Kalle,Wendo Kolosoy,0.85,0.756,165240,0.472,0.000115,2,0.0881,-7.029,0,0.0412,82.42,4,0.866,0.22278399999999998
4T6D5fwa4yNjcl58JQongI,afrobeat,Afro Shigida – Original Lagos Cut,Kojato,0.0164,0.719,236727,0.879,0.0291,10,0.289,-8.409,0,0.0465,109.995,4,0.816,0.772641
2ha70kafYrxpwKB2DHLTJT,afrobeat,Greetings,Various Artists,0.0693,0.693,374253,0.872,0.0345,9,0.381,-6.04,1,0.148,116.681,4,0.822,0.760384
4Xjtbdoc3Y5V4O4hM9bUsF,afrobeat,Mamadou Diaby,Toumani Diabaté,0.266,0.655,407507,0.551,0.00278,9,0.162,-10.306,0,0.0312,144.47,4,0.774,0.30360100000000007
1NunLmvuc1h62L1kgXbsxQ,afrobeat,Wily Kataso - Live Eclipse,Amadou & Mariam,0.0709,0.703,286810,0.828,0.000614,2,0.0949,-5.159,0,0.0335,100.16,4,0.64,0.685584
3Nh3ssX3FNYPcivbdo8GHz,afrobeat,Yokela Ngai Mawa,Los Nickelos,0.662,0.613,264280,0.285,0.00181,11,0.0954,-12.203,1,0.0368,82.787,4,0.528,0.08122499999999999
2lnzGkdtDj5mtlcOW2yRtG,afrobeat,"Whenever, Wherever",Shakira,0.237,0.794,196160,0.832,1.14e-05,1,0.203,-4.862,0,0.0407,107.657,4,0.871,0.692224
0zhM3UpJc3Sj8ll8Wy12TC,afrobeat,Seyni,Cheikh Lô,0.859,0.824,297520,0.387,0.00362,0,0.297,-9.716,1,0.0387,109.913,4,0.921,0.149769
0nyJamnBVUQvjI0GcvMfbo,afrobeat,Listen to the Breeze,Chiwoniso,0.417,0.688,228867,0.711,0.0303,9,0.137,-9.593,1,0.0385,97.902,4,0.735,0.505521
0yfeyqPCZrkyC3hxb6ycIH,afrobeat,Mwana,Staff Benda Bilili,0.0724,0.498,411507,0.866,1.45e-06,1,0.245,-7.555,1,0.224,124.396,4,0.921,0.749956
4AVIdds2A4E4UsZcVU0Uso,afrobeat,I Wish You Were Here,Alpha Blondy,0.02,0.796,267120,0.566,0.0181,7,0.116,-7.857,1,0.0695,143.994,4,0.58,0.3203559999999999
1PbITjNMSfOsWL89DsaLSH,afrobeat,Gnidjougouya,Amadou & Mariam,0.932,0.485,225480,0.667,0.0295,11,0.189,-5.175,0,0.0414,102.066,4,0.337,0.44488900000000003
1VN69USWYZV5vqfOqH63z3,afrobeat,Dakar Moon,Various Artists,0.442,0.69,190032,0.676,1.46e-06,9,0.433,-8.679,0,0.0551,118.914,4,0.805,0.45697600000000005
2yrAD69v6rP6bZhIjs7kOy,afrobeat,Set,Youssou N'Dour,0.0382,0.731,225133,0.684,0.00033,5,0.0343,-11.872,1,0.0504,146.183,4,0.786,0.46785600000000005
1RBW2Fjc8uJXI3diCJUXjf,afrobeat,Don't Give That Shit To Me,Egypt 80,0.0548,0.698,562267,0.873,0.00105,5,0.105,-6.715,0,0.0304,110.53,4,0.97,0.762129
3oZRuOFnqVR9Q7mV3bUTzD,afrobeat,Maphuthi,Various Artists,0.521,0.843,162155,0.719,8.64e-05,10,0.0461,-10.234,0,0.0666,102.664,4,0.966,0.516961
3pyYE3Rxupze9TFFe6K7Nq,afrobeat,Je'nwi Temi (Don't Gag Me),Fela Kuti,0.188,0.586,795160,0.874,0.00349,7,0.0612,-5.617,0,0.0572,103.571,4,0.649,0.763876
0aJDMCHtiZteQTN9dc1Ulb,afrobeat,Iva,Various Artists,0.0361,0.771,239067,0.682,0.0,10,0.247,-10.958,1,0.052,107.955,4,0.967,0.4651240000000001
2he169BxArR5AMYlgJIAXr,afrobeat,Zen,Rokia Traoré,0.4,0.681,274893,0.458,0.0561,5,0.372,-16.336,0,0.117,126.193,4,0.861,0.209764
64NibWSxMCKaxurg4OW5Dd,afrobeat,Jombolo,Iyanya,0.035,0.725,213809,0.871,0.0,0,0.151,-6.456,1,0.0648,128.086,4,0.663,0.758641
078jilHPrMLpjs8PPQoXSA,afrobeat,Mame Bamba,Youssou N'Dour,0.377,0.662,296893,0.577,0.00241,10,0.12,-14.089,1,0.0556,140.991,4,0.665,0.332929
3TXUKx7ljLqmK7idw5HG8G,afrobeat,A chacun son problème,Amadou & Mariam,0.295,0.683,283520,0.524,0.000196,0,0.188,-5.611,0,0.0297,105.636,4,0.622,0.27457600000000004
5exD9A6t90JzdULiJgbk7i,afrobeat,Mansa,Rail Band,0.215,0.489,392333,0.432,0.0169,7,0.231,-12.694,1,0.0705,91.754,4,0.477,0.18662399999999998
3JPrTUwhK3Utti9ilI75fB,afrobeat,Umqombothi,Yvonne Chaka Chaka,0.154,0.897,296080,0.716,1.02e-06,8,0.18,-10.712,1,0.0664,105.513,4,0.961,0.512656
4cC31x6mralO5uNuUp63yB,afrobeat,Dicholo,Alberto Iglesias,0.748,0.856,194813,0.505,0.131,9,0.115,-15.839,1,0.187,110.008,4,0.391,0.255025
2bWs6hFVGp5YvDYCW1pW0Z,afrobeat,Sexy Ladies,Various Artists,0.0,0.0,3056,0.0,0.0,0,0.0,-9.764,0,0.0,0.0,0,0.0,0.0
0Q5AM0K7e8AvufMBtaiIPL,afrobeat,Plus rien ne m'étonne - Live Paris / 2008,Tiken Jah Fakoly,0.503,0.594,447360,0.508,0.000761,4,0.968,-10.084,0,0.037,75.181,4,0.762,0.258064
5GxgujqhBRtSufmlUpmxTQ,afrobeat,Jambo Bwana,Various Artists,0.126,0.883,164360,0.796,0.0,0,0.373,-8.293,1,0.0785,123.683,4,0.526,0.6336160000000001
3z4y2ScH8vWAgwUUTZ5SJd,afrobeat,Shagu,Mulatu Astatke,0.89,0.494,185480,0.632,0.0144,10,0.154,-12.71,0,0.0271,133.49,4,0.95,0.399424
7ceisg9MpCeJoLaoPfyu0V,afrobeat,Tonga,Joey B,0.13,0.901,202346,0.645,7.64e-06,1,0.0969,-4.987,1,0.0589,108.04,4,0.538,0.41602500000000003
68eJ1PhtTYkMCl7oYxZW3H,afrobeat,Ekuro,Davido,0.0149,0.639,207334,0.825,0.0,1,0.0553,-5.327,1,0.123,122.69,4,0.496,0.6806249999999999
5UbCXbC3qipMnrRLS0II0T,afrobeat,Bomper to Bomper,Various Artists,0.0278,0.731,226200,0.701,0.0,1,0.577,-10.326,1,0.105,119.991,4,0.36,0.4914009999999999
5sje4m7tHVMFjX6x0kGowh,afrobeat,Mandjou,Salif Keita,0.0937,0.732,637493,0.643,0.00589,5,0.395,-8.528,1,0.0428,82.995,4,0.763,0.413449
2fA6J1uSMPjxnwRFg7iZIX,afrobeat,Aden Osamnat,Tinariwen,0.287,0.74,204787,0.838,0.000361,9,0.137,-6.558,1,0.0971,102.359,4,0.413,0.702244
4Db2j0IH9ZfsQoryddUSG7,afrobeat,O.D.O.O. - Edit Version,Fela Kuti,0.669,0.864,415067,0.709,3.36e-06,7,0.0823,-7.116,1,0.128,115.259,4,0.618,0.5026809999999999
7Hv89f7Dpm5Hce1XkBbjQZ,afrobeat,On The Floor - Radio Edit,Jennifer Lopez,0.0953,0.765,230907,0.68,0.0009,11,0.138,-6.306,1,0.0932,129.998,4,0.462,0.4624000000000001
6YT2VE5fo9UWlZvHx6BXmt,afrobeat,No More,Youssou N'Dour,0.588,0.73,253040,0.413,0.005,7,0.099,-8.793,1,0.0344,130.85,4,0.232,0.17056899999999997
2xj4fByOVkiyxcu7tluW9W,afrobeat,Samahani,Dobet Gnahoré,0.452,0.651,206107,0.512,2.89e-06,7,0.113,-12.595,1,0.0459,112.223,4,0.434,0.262144
3AF8QpzspG8btjyd4s3bjM,afrobeat,Tchwa,Rokia Traoré,0.89,0.567,351533,0.268,0.156,2,0.0962,-13.63,0,0.0385,101.754,4,0.606,0.07182400000000001
6NPVjNh8Jhru9xOmyQigds,afrobeat,Happy,Various Artists,0.286,0.652,233305,0.757,0.0,1,0.0886,-6.819,1,0.153,159.911,4,0.962,0.573049
4fd84O8tQzLkTyF3sXIdkh,alt-rock,Mistakes of My Youth,Eels,0.543,0.59,297040,0.534,0.00735,7,0.0811,-9.912,1,0.0264,131.992,4,0.564,0.285156
4DfGcn3VVcdmmJl1PWNAkv,alt-rock,Karate Lips,Electric Six,0.0318,0.384,190427,0.965,1.24e-06,9,0.374,-5.671,1,0.141,169.933,4,0.472,0.931225
1pY4gr59pqvIdJh2RGjeDg,alt-rock,Natural Disasters,Enon,0.164,0.586,169533,0.862,0.000126,5,0.129,-5.041,1,0.0466,147.704,4,0.736,0.7430439999999999
6h0lrpGtRIwbBiPHthDB3o,alt-rock,Dyslexic Heart,Paul Westerberg,0.0391,0.637,271200,0.902,3.36e-06,0,0.128,-5.064,1,0.0292,136.572,4,0.843,0.813604
7cz70nyRXlCJOE85whEkgU,alt-rock,Flagpole Sitta,Harvey Danger,0.00152,0.361,217267,0.901,0.000263,4,0.286,-4.133,0,0.0443,144.97,4,0.482,0.811801
25v0BWRi70dzoJ2jylOK9v,alt-rock,Hey Jane,Spiritualized,0.268,0.331,531400,0.946,0.000659,2,0.144,-4.513,1,0.0498,167.083,4,0.325,0.8949159999999999
4tPFEWRuNQhibDQSGB2PVE,alt-rock,Don't Want to Know If You Are Lonely,Hüsker Dü,0.00128,0.305,210867,0.965,0.00124,0,0.317,-5.926,1,0.0809,90.81,4,0.644,0.931225
6M14BiCN00nOsba4JaYsHW,alt-rock,Ocean Man,Ween,0.551,0.72,126947,0.912,0.00122,4,0.0982,-6.13,1,0.0363,122.782,4,0.973,0.831744
7u3iTAPPMwSGI2Qba88Qfy,alt-rock,The Old And The Young,Midlake,0.163,0.608,336853,0.783,0.792,6,0.109,-6.673,0,0.0344,123.157,4,0.276,0.613089
3zwmW1gM4E8FlHXV5nE16u,alt-rock,Be Yourself,Audioslave,0.143,0.423,278973,0.845,5.07e-06,11,0.213,-3.509,0,0.0559,116.602,4,0.317,0.7140249999999999
32Cimaqis8qkGRMACGsOkh,alt-rock,I Will Steal You Back,Jimmy Eat World,0.00206,0.377,208600,0.781,0.621,11,0.568,-5.191,0,0.0477,161.888,4,0.317,0.6099610000000001
2YfhATomatu6KrkowVceuR,alt-rock,Range Life,Pavement,0.0425,0.555,294933,0.728,1.63e-05,9,0.184,-9.414,1,0.029,112.82,4,0.734,0.529984
3GgTPvYA0DLga9PPkYIdGR,alt-rock,Indie Cindy,Pixies,0.000164,0.428,281120,0.803,1.6e-05,8,0.0776,-4.394,0,0.0293,77.534,4,0.482,0.6448090000000001
2SSBJhvMsujY94GK5JAtKs,alt-rock,Buena,Morphine,0.106,0.566,199667,0.494,0.179,10,0.133,-12.242,0,0.0619,96.641,4,0.591,0.244036
43ncKp8gVEEKQ0HM9XI8pw,alt-rock,Crazy B*tch,Buckcherry,0.0209,0.654,202733,0.974,0.0,1,0.0865,-3.304,0,0.0861,98.044,4,0.679,0.948676
5Lhwnf8QEeC1gO7eXT7AUw,alt-rock,Something Different,Godsmack,0.000515,0.499,282200,0.882,0.0,1,0.0925,-4.092,1,0.043,138.711,4,0.335,0.7779240000000001
5EZGI150qdlQg99RUnkItZ,alt-rock,The Pit,Silversun Pickups,0.00302,0.625,279600,0.733,0.0138,1,0.146,-7.857,1,0.0331,125.988,4,0.513,0.537289
3JRas7vmV7l3rjtQYNcLDN,alt-rock,Broken over You,Vertical Horizon,0.00431,0.516,291342,0.809,0.00257,3,0.123,-5.571,1,0.0324,133.979,4,0.22,0.6544810000000001
2Cp1j2mF1DZ3XN4ubgaotI,alt-rock,Planetary Motion,Stephen Malkmus & The Jicks,0.436,0.579,184360,0.349,0.0178,8,0.134,-10.153,1,0.0268,97.972,4,0.514,0.12180099999999998
7cuIQgdm380dPia0PyQAc8,alt-rock,The Last In Line,Various Artists,0.00713,0.512,223773,0.942,0.0,4,0.0619,-4.386,0,0.131,169.804,4,0.397,0.8873639999999999
5zsFpdxEx1JxvMNN9afHor,alt-rock,Imagine,A Perfect Circle,0.0512,0.539,286627,0.476,0.00347,1,0.114,-6.125,1,0.0252,73.071,4,0.178,0.22657599999999997
3OshgPVuRWWArOBU6NPBFr,alt-rock,Cleopatra,Sloan,0.0117,0.607,161973,0.829,0.000362,10,0.0925,-4.708,0,0.0327,154.047,4,0.939,0.6872409999999999
1zOe3hc0NEaynHhXGZq83I,alt-rock,Bellbottoms,The Jon Spencer Blues Explosion,0.00966,0.295,317987,0.882,0.0816,2,0.253,-3.242,1,0.223,81.483,4,0.448,0.7779240000000001
7izsUQjOYXVWkmFvEpTakb,alt-rock,Bound For The Floor,Local H,0.000105,0.627,223213,0.489,0.00283,6,0.0537,-7.52,1,0.0557,119.201,4,0.543,0.239121
6qHdoyFDpGB7wVW5R0iExG,alt-rock,The Howl Of The Winds,The Thermals,0.0589,0.415,149822,0.884,0.848,0,0.287,-4.02,1,0.0513,113.128,4,0.622,0.781456
19pQaJUSEtn31fpO6RozaH,alt-rock,A Million Little Pieces,Placebo,0.0062,0.531,280733,0.858,0.0434,1,0.204,-6.589,1,0.0326,174.007,4,0.606,0.7361639999999999
5u6fnmRO5V0PTl5M2Eekeu,alt-rock,Cold Hard Bitch,Jet,0.000219,0.458,243200,0.895,0.000394,2,0.106,-3.972,1,0.0681,130.327,4,0.357,0.801025
4E6YM4V7Kz6zpbiNsliwEl,alt-rock,Just Like Honey,The Jesus and Mary Chain,0.000231,0.321,183493,0.437,0.0252,8,0.0836,-15.836,1,0.0447,122.74,4,0.535,0.190969
37jBx9nJ0XBg9rCtrkTI4D,alt-rock,New York City,Lenny Kravitz,0.00282,0.689,382734,0.907,0.000459,2,0.134,-4.034,1,0.0313,106.663,4,0.714,0.8226490000000001
2VSbEXqs6NbNiZSTcHlIDR,alt-rock,My Sacrifice,Creed,0.000101,0.32,294600,0.88,4.31e-06,2,0.076,-6.035,1,0.0504,146.349,4,0.257,0.7744
4m2Zno6OfdntQZp8CpFxcM,alt-rock,Cold Summer,Fuel,1.1e-05,0.41,236672,0.971,0.000161,4,0.048,-2.765,1,0.114,104.022,4,0.624,0.9428409999999999
3ygfz94pyD2h9rLTQu8BJw,alt-rock,Nothing Left to Lose,Wipers,0.0116,0.498,290133,0.593,0.436,0,0.116,-10.751,1,0.0341,154.279,4,0.723,0.351649
4L2S9GbwEgwfSbHjTCvNQX,alt-rock,Say Hello 2 Heaven,Temple Of The Dog,0.0768,0.306,384467,0.647,0.0,0,0.366,-9.969,1,0.0316,148.087,3,0.321,0.418609
4Mp74fQNcVuFnP5josRUmy,alt-rock,Sisters,The Raveonettes,0.000255,0.222,225453,0.792,0.0711,8,0.285,-6.387,1,0.051,174.982,4,0.215,0.627264
2mYHCkPg6kvBCRQPdK0QPo,alt-rock,Sherry Fraser,Marcy Playground,0.226,0.591,170573,0.417,0.00185,7,0.146,-10.453,1,0.024,76.716,4,0.335,0.173889
26j2kE8XkFc3oOHDXNKvSX,alt-rock,Matamoros,The Afghan Whigs,0.00118,0.675,163053,0.765,0.78,0,0.552,-6.177,1,0.0415,107.207,4,0.246,0.585225
4StWxcSAFbWQoI290UDUUW,alt-rock,The War,Bob Mould,0.00126,0.348,220787,0.952,0.00157,7,0.352,-5.257,1,0.0699,149.981,4,0.185,0.9063039999999999
084eENRLEaLFYb74I5uUCZ,alt-rock,Last Night I Dreamt That Somebody Loved Me - 2008 Remaster,The Smiths,0.00401,0.216,193133,0.751,1.82e-05,4,0.0829,-6.042,0,0.0363,201.306,3,0.136,0.564001
56SkdBKyR2zOkjk6wVFI9s,alt-rock,Possum Kingdom,Toadies,0.000772,0.643,308333,0.726,0.00969,9,0.07,-9.314,1,0.0255,100.687,4,0.925,0.527076
7yeRIVhrBQLKN1qDhNBcJM,alt-rock,Let England Shake,PJ Harvey,0.399,0.354,189280,0.566,0.000947,5,0.212,-8.175,1,0.0345,162.223,4,0.139,0.3203559999999999
6MrjShq9pez8velIsinG49,alt-rock,Here & Now,Letters To Cleo,0.000674,0.278,237933,0.855,0.0339,9,0.845,-5.656,1,0.0535,115.539,4,0.286,0.7310249999999999
7ArkBsZgjXJHHNaYAx1J0y,alt-rock,Silent Sigh,Badly Drawn Boy,0.0676,0.6,284707,0.649,1.27e-05,0,0.111,-9.531,1,0.0253,104.028,4,0.523,0.42120100000000005
351zlSrEZvnCB9Nbxi0dz0,alt-rock,Do It Nation,Half Japanese,0.232,0.499,257075,0.968,0.176,11,0.122,-3.544,1,0.0724,136.307,4,0.649,0.937024
5ghIJDpPoe3CfHMGu71E6T,alt-rock,Smells Like Teen Spirit,Nirvana,2.55e-05,0.502,301920,0.912,0.000173,1,0.106,-4.556,1,0.0564,116.761,4,0.72,0.831744
3VsYJCWecqxdwAN2Xu3cL5,alt-rock,Game Of Pricks,Guided By Voices,0.000414,0.331,136400,0.866,0.0243,9,0.13,-5.525,1,0.0456,139.086,4,0.347,0.749956
4teinH3IrEdjp8ZYHb59ca,alt-rock,Fuzzy,Grant Lee Buffalo,0.128,0.56,296533,0.401,0.0,5,0.0879,-8.048,0,0.0228,82.29,4,0.104,0.16080100000000003
0TJiGLT3w6HRsd5SSdEUWZ,alt-rock,Angel In The Snow,Elliott Smith,0.736,0.313,157360,0.226,0.000416,7,0.0918,-14.301,0,0.0551,72.018,4,0.183,0.051076
3gesKgOqQEAdhHXlBIWi6c,alt-rock,Ambulances,Institute,0.292,0.411,275280,0.652,6.01e-06,9,0.106,-6.642,0,0.0324,152.222,4,0.313,0.42510400000000004
66qeeTCJ44e1hGzvAlsZdD,alt-rock,Better Than Me,Hinder,0.194,0.444,222133,0.681,0.0,2,0.143,-5.299,0,0.0288,139.937,4,0.261,0.4637610000000001
51UtgWS4z1eMPuLQOzPtNH,alt-rock,Amber,311,0.119,0.659,211080,0.727,0.00427,4,0.1,-8.638,0,0.0455,166.163,4,0.748,0.5285289999999999
6RDMoA86XmfIyFGWmm9TkJ,alt-rock,Do It Anyway,Ben Folds Five,0.0605,0.365,262947,0.791,7.37e-05,2,0.189,-6.746,0,0.0484,134.774,4,0.765,0.625681
5NHZFD1TXeBwAFV3EzRKjT,alt-rock,Getaway,Pearl Jam,0.000378,0.562,206893,0.931,0.0,0,0.273,-5.097,1,0.0515,131.151,4,0.79,0.8667610000000001
2JjbpuHG9MtaqyAXfZkLxG,alt-rock,Oh,Sleater-Kinney,0.145,0.333,238267,0.947,0.0,6,0.0937,-4.289,1,0.103,148.77,4,0.548,0.8968089999999999
6tb7flAIRdJVuUfdgwbhJa,alt-rock,Tahitian Moon,Perry Farrell,0.000285,0.374,227160,0.716,0.00111,7,0.195,-8.656,1,0.034,136.757,4,0.35,0.512656
6zJyAMMY0Zl4ZzR3gVTqE8,alt-rock,Close to the Sun,Guano Apes,0.00581,0.566,222120,0.867,0.0,10,0.143,-4.179,0,0.0522,114.014,4,0.367,0.7516889999999999
6lSr3iZTC144PKhvbPFzMp,alt-rock,Blurry,Puddle Of Mudd,0.00805,0.431,304000,0.938,0.0,3,0.138,-4.507,0,0.0542,157.462,4,0.523,0.8798439999999998
1G8g2LoR09NtrG4y8NQcJL,alt-rock,Ashes to Ashes,Faith No More,9.87e-05,0.57,217333,0.866,0.000355,2,0.144,-6.106,0,0.0281,98.551,4,0.358,0.749956
7C7gszJBmB2ODqFyBsJkIb,alt-rock,Entertain,Sleater-Kinney,0.0126,0.359,295667,0.943,0.00235,11,0.272,-2.312,0,0.0743,144.44,4,0.327,0.889249
0nNVR2iDM3eVzEgMi78vQm,alt-rock,Let Me Go,3 Doors Down,0.0181,0.48,243053,0.863,0.0,1,0.111,-4.914,0,0.0385,91.972,4,0.491,0.744769
4dQKsoCEGMWr23QZTkoGRp,alt-rock,So Now What,Various Artists,0.3,0.353,218240,0.71,0.563,6,0.162,-5.594,0,0.0323,79.94,4,0.257,0.5041
3hO9gaVixKDoYDrlTBrEWf,alt-rock,Cure for Pain,Morphine,0.112,0.585,194093,0.571,0.147,2,0.263,-8.737,1,0.0252,109.161,4,0.533,0.32604099999999997
1eukhqIpJ2HMETMmWvR9t0,alt-rock,Sweetest Kill,Broken Social Scene,0.0882,0.576,309307,0.389,0.825,5,0.0946,-12.474,1,0.04,175.867,4,0.726,0.151321
1gJ406ZSMlZWQGaUGIdVDS,alt-rock,Vibin',Big Dipper,0.00947,0.805,226389,0.594,0.0,0,0.0779,-6.321,1,0.102,121.981,4,0.55,0.352836
69abU5lvwDyG3nxjve8sjN,alt-rock,Circles,Soul Coughing,0.13,0.689,191440,0.568,0.00436,5,0.0964,-6.553,1,0.0316,102.507,4,0.605,0.32262399999999997
5ecF3MhOOM4bAZQad4HTy1,alt-rock,Goddess on a Hiway - Remastered,Mercury Rev,0.0186,0.467,225333,0.761,1.25e-06,9,0.0666,-5.893,1,0.0386,145.241,4,0.257,0.579121
4pkFvX3AkuiSGPkv8gMlks,alt-rock,Save Me,Remy Zero,0.000639,0.43,244227,0.971,0.0,6,0.107,-3.91,1,0.0672,96.235,4,0.294,0.9428409999999999
3EX6JJhvK9eCkFei6vk3RL,alt-rock,It's Horseshit!,Electric Six,0.000173,0.568,226573,0.935,0.0355,11,0.332,-6.848,0,0.054,121.99,4,0.796,0.8742250000000001
5fACa4xWFViSWgrcGP9IMF,alt-rock,I Don't Give A Fuck,Buckcherry,0.038,0.746,199017,0.83,1.66e-06,9,0.0982,-4.334,0,0.0899,114.003,4,0.849,0.6889
29fX2FFxtr90gXSK0hkPw0,alt-rock,Harps,The Sea and Cake,0.0508,0.638,247507,0.531,0.0179,0,0.0641,-7.809,1,0.03,120.974,4,0.169,0.281961
5pPlWW8ZfCKRChQYvASHGT,alt-rock,Car,Built To Spill,0.147,0.345,179107,0.545,0.0,7,0.134,-7.712,0,0.0341,170.989,4,0.356,0.29702500000000004
1B0l7bAVCezozz0gVa1dZA,alt-rock,Big Words Make The Baby Jesus Cry,The Dead Milkmen,0.28,0.632,185078,0.882,2.79e-06,9,0.267,-5.668,1,0.0381,130.417,4,0.734,0.7779240000000001
3RsjkOS5Dou8j3AM9ssgpy,alt-rock,Lazy Eye,Silversun Pickups,0.0438,0.629,354360,0.809,0.714,4,0.115,-4.886,1,0.0466,127.401,4,0.333,0.6544810000000001
5ncXRvta3wRQq2wllj9SUY,alt-rock,Drugs (Live at Leeds),Giant Drag,0.402,0.372,140816,0.918,0.172,4,0.525,-3.271,0,0.0856,124.576,4,0.0645,0.842724
4KoNBTm9a55KgLMtEaf3n6,alt-rock,If You Could Only See,Tonic,0.00264,0.433,261520,0.946,0.0,10,0.198,-5.138,0,0.0398,95.169,4,0.578,0.8949159999999999
6C7Zo57KvXSMdMZDW5fzD6,alt-rock,Nowhere Again,Secret Machines,3.98e-05,0.44,253467,0.904,0.153,4,0.0976,-6.345,1,0.0494,144.545,4,0.252,0.817216
6uhwUETYlW4FUF8ZU7PEMD,alt-rock,Bleed Out,Blue October,0.0484,0.437,234853,0.803,1.78e-05,3,0.0648,-6.495,1,0.0579,142.052,4,0.203,0.6448090000000001
0E81UOGvTqck6jrS0QCOhF,alt-rock,Man On the Run,Bush,0.00891,0.478,263040,0.827,1.41e-06,9,0.361,-5.378,1,0.0387,157.825,4,0.277,0.6839289999999999
11iaeGffiaRESiUg1A5Dra,alt-rock,Graffiti On The Train,Stereophonics,0.847,0.42,303053,0.554,0.000786,0,0.165,-6.525,0,0.0304,142.023,4,0.0689,0.3069160000000001
5ghFbwhZ3zySF7CkXL9XAK,alt-rock,Man in the Box,Alice In Chains,0.00144,0.339,287627,0.854,0.0,8,0.0942,-4.577,1,0.0493,106.145,4,0.675,0.729316
